,datetime,Usage_kWh,Motor_and_Transformer_Load_kVarh,NSM,WeekStatus,Day_of_week,Load_Type
29036,30/10/2018 11:15,39.8515,33.59,40500,Weekday,Tuesday,Maximum_Load
29037,30/10/2018 11:30,45.4415,40.61,41400,Weekday,Tuesday,Maximum_Load
29038,30/10/2018 11:45,39.754,34.85,42300,Weekday,Tuesday,Maximum_Load
29039,30/10/2018 12:00,31.681,19.98,43200,Weekday,Tuesday,Maximum_Load
29040,30/10/2018 12:15,3.2305,0.0,44100,Weekday,Tuesday,Medium_Load
29041,30/10/2018 12:30,3.2045,0.0,45000,Weekday,Tuesday,Medium_Load
29042,30/10/2018 12:45,2.9965,0.0,45900,Weekday,Tuesday,Medium_Load
29043,30/10/2018 13:00,3.653,0.0,46800,Weekday,Tuesday,Medium_Load
29044,30/10/2018 13:15,22.3015,12.82,47700,Weekday,Tuesday,Maximum_Load
29045,30/10/2018 13:30,42.3085,36.43,48600,Weekday,Tuesday,Maximum_Load
29046,30/10/2018 13:45,37.349000000000004,30.2,49500,Weekday,Tuesday,Maximum_Load
29047,30/10/2018 14:00,41.275,37.08,50400,Weekday,Tuesday,Maximum_Load
29048,30/10/2018 14:15,42.263,37.4,51300,Weekday,Tuesday,Maximum_Load
29049,30/10/2018 14:30,40.0595,35.46,52200,Weekday,Tuesday,Maximum_Load
29050,30/10/2018 14:45,38.402,32.4,53100,Weekday,Tuesday,Maximum_Load
29051,30/10/2018 15:00,38.844,28.98,54000,Weekday,Tuesday,Maximum_Load
29052,30/10/2018 15:15,35.36,24.19,54900,Weekday,Tuesday,Maximum_Load
29053,30/10/2018 15:30,37.557,31.82,55800,Weekday,Tuesday,Maximum_Load
29054,30/10/2018 15:45,38.935,35.42,56700,Weekday,Tuesday,Maximum_Load
29055,30/10/2018 16:00,35.7305,31.39,57600,Weekday,Tuesday,Maximum_Load
29056,30/10/2018 16:15,45.604,39.06,58500,Weekday,Tuesday,Maximum_Load
29057,30/10/2018 16:30,44.837,35.64,59400,Weekday,Tuesday,Maximum_Load
29058,30/10/2018 16:45,37.6025,29.34,60300,Weekday,Tuesday,Maximum_Load
29059,30/10/2018 17:00,30.095,18.11,61200,Weekday,Tuesday,Maximum_Load
29060,30/10/2018 17:15,39.98800000000001,25.74,62100,Weekday,Tuesday,Medium_Load
29061,30/10/2018 17:30,27.169999999999998,9.79,63000,Weekday,Tuesday,Medium_Load
29062,30/10/2018 17:45,19.565,0.43,63900,Weekday,Tuesday,Medium_Load
29063,30/10/2018 18:00,20.078500000000002,4.54,64800,Weekday,Tuesday,Medium_Load
29064,30/10/2018 18:15,23.5885,15.3,65700,Weekday,Tuesday,Medium_Load
29065,30/10/2018 18:30,29.341,22.32,66600,Weekday,Tuesday,Medium_Load
29066,30/10/2018 18:45,43.9465,34.6,67500,Weekday,Tuesday,Medium_Load
29067,30/10/2018 19:00,36.179,21.89,68400,Weekday,Tuesday,Medium_Load
29068,30/10/2018 19:15,33.975500000000004,23.29,69300,Weekday,Tuesday,Medium_Load
29069,30/10/2018 19:30,34.190000000000005,25.38,70200,Weekday,Tuesday,Medium_Load
29070,30/10/2018 19:45,38.584,26.24,71100,Weekday,Tuesday,Medium_Load
29071,30/10/2018 20:00,38.402,23.87,72000,Weekday,Tuesday,Medium_Load
29072,30/10/2018 20:15,33.254,22.46,72900,Weekday,Tuesday,Medium_Load
29073,30/10/2018 20:30,74.087,61.92,73800,Weekday,Tuesday,Medium_Load
29074,30/10/2018 20:45,71.55850000000001,50.58,74700,Weekday,Tuesday,Medium_Load
29075,30/10/2018 21:00,41.21,22.97,75600,Weekday,Tuesday,Medium_Load
29076,30/10/2018 21:15,3.016,0.0,76500,Weekday,Tuesday,Medium_Load
29077,30/10/2018 21:30,2.8794999999999997,0.0,77400,Weekday,Tuesday,Medium_Load
29078,30/10/2018 21:45,2.6195000000000004,0.0,78300,Weekday,Tuesday,Medium_Load
29079,30/10/2018 22:00,2.6455,0.0,79200,Weekday,Tuesday,Medium_Load
29080,30/10/2018 22:15,2.5025,6.7,80100,Weekday,Tuesday,Medium_Load
29081,30/10/2018 22:30,2.483,7.13,81000,Weekday,Tuesday,Medium_Load
29082,30/10/2018 22:45,2.6,6.01,81900,Weekday,Tuesday,Medium_Load
29083,30/10/2018 23:00,2.951,5.33,82800,Weekday,Tuesday,Medium_Load
29084,30/10/2018 23:15,2.314,5.36,83700,Weekday,Tuesday,Light_Load
29085,30/10/2018 23:30,2.4115,6.05,84600,Weekday,Tuesday,Light_Load
29086,30/10/2018 23:45,2.314,6.19,85500,Weekday,Tuesday,Light_Load
29087,30/10/2018 00:00,2.3855,6.41,0,Weekday,Tuesday,Light_Load
29088,31/10/2018 00:15,2.366,6.08,900,Weekday,Wednesday,Light_Load
29089,31/10/2018 00:30,2.3400000000000003,5.51,1800,Weekday,Wednesday,Light_Load
29090,31/10/2018 00:45,2.3855,5.8,2700,Weekday,Wednesday,Light_Load
29091,31/10/2018 01:00,2.314,5.69,3600,Weekday,Wednesday,Light_Load
29092,31/10/2018 01:15,2.3400000000000003,5.62,4500,Weekday,Wednesday,Light_Load
29093,31/10/2018 01:30,2.3400000000000003,5.83,5400,Weekday,Wednesday,Light_Load
29094,31/10/2018 01:45,2.3400000000000003,5.76,6300,Weekday,Wednesday,Light_Load
29095,31/10/2018 02:00,2.6455,5.69,7200,Weekday,Wednesday,Light_Load
29096,31/10/2018 02:15,3.068,5.9,8100,Weekday,Wednesday,Light_Load
29097,31/10/2018 02:30,2.366,5.8,9000,Weekday,Wednesday,Light_Load
29098,31/10/2018 02:45,2.3400000000000003,5.98,9900,Weekday,Wednesday,Light_Load
29099,31/10/2018 03:00,2.3400000000000003,5.98,10800,Weekday,Wednesday,Light_Load
29100,31/10/2018 03:15,2.366,5.9,11700,Weekday,Wednesday,Light_Load
29101,31/10/2018 03:30,2.197,5.54,12600,Weekday,Wednesday,Light_Load
29102,31/10/2018 03:45,1.9435000000000002,4.32,13500,Weekday,Wednesday,Light_Load
29103,31/10/2018 04:00,1.9175000000000002,4.21,14400,Weekday,Wednesday,Light_Load
29104,31/10/2018 04:15,1.9175000000000002,4.21,15300,Weekday,Wednesday,Light_Load
29105,31/10/2018 04:30,1.963,4.03,16200,Weekday,Wednesday,Light_Load
29106,31/10/2018 04:45,1.9175000000000002,4.07,17100,Weekday,Wednesday,Light_Load
29107,31/10/2018 05:00,1.898,3.85,18000,Weekday,Wednesday,Light_Load
29108,31/10/2018 05:15,1.8719999999999999,3.85,18900,Weekday,Wednesday,Light_Load
29109,31/10/2018 05:30,1.898,3.78,19800,Weekday,Wednesday,Light_Load
29110,31/10/2018 05:45,2.197,4.72,20700,Weekday,Wednesday,Light_Load
29111,31/10/2018 06:00,2.2944999999999998,5.33,21600,Weekday,Wednesday,Light_Load
29112,31/10/2018 06:15,1.8719999999999999,3.82,22500,Weekday,Wednesday,Light_Load
29113,31/10/2018 06:30,1.8459999999999999,3.78,23400,Weekday,Wednesday,Light_Load
29114,31/10/2018 06:45,1.8459999999999999,3.78,24300,Weekday,Wednesday,Light_Load
29115,31/10/2018 07:00,2.223,4.79,25200,Weekday,Wednesday,Light_Load
29116,31/10/2018 07:15,2.132,4.43,26100,Weekday,Wednesday,Light_Load
29117,31/10/2018 07:30,1.9175000000000002,3.56,27000,Weekday,Wednesday,Light_Load
29118,31/10/2018 07:45,2.8535,6.19,27900,Weekday,Wednesday,Light_Load
29119,31/10/2018 08:00,2.7625,5.98,28800,Weekday,Wednesday,Light_Load
29120,31/10/2018 08:15,18.0635,21.67,29700,Weekday,Wednesday,Light_Load
29121,31/10/2018 08:30,38.35,51.52,30600,Weekday,Wednesday,Light_Load
29122,31/10/2018 08:45,75.114,72.36,31500,Weekday,Wednesday,Light_Load
29123,31/10/2018 09:00,90.62950000000001,74.12,32400,Weekday,Wednesday,Light_Load
29124,31/10/2018 09:15,68.822,51.88,33300,Weekday,Wednesday,Medium_Load
29125,31/10/2018 09:30,42.1655,36.65,34200,Weekday,Wednesday,Medium_Load
29126,31/10/2018 09:45,56.537000000000006,45.14,35100,Weekday,Wednesday,Medium_Load
29127,31/10/2018 10:00,81.1525,62.75,36000,Weekday,Wednesday,Medium_Load
29128,31/10/2018 10:15,57.9865,44.89,36900,Weekday,Wednesday,Maximum_Load
29129,31/10/2018 10:30,50.31,40.57,37800,Weekday,Wednesday,Maximum_Load
29130,31/10/2018 10:45,46.6115,34.27,38700,Weekday,Wednesday,Maximum_Load
29131,31/10/2018 11:00,72.3515,59.8,39600,Weekday,Wednesday,Maximum_Load
29132,31/10/2018 11:15,76.3555,60.01,40500,Weekday,Wednesday,Maximum_Load
29133,31/10/2018 11:30,67.275,52.34,41400,Weekday,Wednesday,Maximum_Load
29134,31/10/2018 11:45,45.090500000000006,38.92,42300,Weekday,Wednesday,Maximum_Load
29135,31/10/2018 12:00,63.27100000000001,46.69,43200,Weekday,Wednesday,Maximum_Load
29136,31/10/2018 12:15,4.563,0.0,44100,Weekday,Wednesday,Medium_Load
29137,31/10/2018 12:30,4.121,0.0,45000,Weekday,Wednesday,Medium_Load
29138,31/10/2018 12:45,3.8870000000000005,0.0,45900,Weekday,Wednesday,Medium_Load
29139,31/10/2018 13:00,3.9065,0.0,46800,Weekday,Wednesday,Medium_Load
29140,31/10/2018 13:15,25.2005,15.62,47700,Weekday,Wednesday,Maximum_Load
29141,31/10/2018 13:30,46.189,35.46,48600,Weekday,Wednesday,Maximum_Load
29142,31/10/2018 13:45,56.745,46.12,49500,Weekday,Wednesday,Maximum_Load
29143,31/10/2018 14:00,62.6405,50.0,50400,Weekday,Wednesday,Maximum_Load
29144,31/10/2018 14:15,72.9625,60.73,51300,Weekday,Wednesday,Maximum_Load
29145,31/10/2018 14:30,63.10850000000001,59.44,52200,Weekday,Wednesday,Maximum_Load
29146,31/10/2018 14:45,31.564000000000004,21.13,53100,Weekday,Wednesday,Maximum_Load
29147,31/10/2018 15:00,31.967000000000002,23.0,54000,Weekday,Wednesday,Maximum_Load
29148,31/10/2018 15:15,32.149,26.6,54900,Weekday,Wednesday,Maximum_Load
29149,31/10/2018 15:30,39.754,38.3,55800,Weekday,Wednesday,Maximum_Load
29150,31/10/2018 15:45,37.765,37.15,56700,Weekday,Wednesday,Maximum_Load
29151,31/10/2018 16:00,36.972,34.42,57600,Weekday,Wednesday,Maximum_Load
29152,31/10/2018 16:15,32.994,26.86,58500,Weekday,Wednesday,Maximum_Load
29153,31/10/2018 16:30,44.0375,36.0,59400,Weekday,Wednesday,Maximum_Load
29154,31/10/2018 16:45,38.935,30.67,60300,Weekday,Wednesday,Maximum_Load
29155,31/10/2018 17:00,47.78150000000001,39.38,61200,Weekday,Wednesday,Maximum_Load
29156,31/10/2018 17:15,40.5275,32.62,62100,Weekday,Wednesday,Medium_Load
29157,31/10/2018 17:30,63.674,41.44,63000,Weekday,Wednesday,Medium_Load
29158,31/10/2018 17:45,20.384,1.19,63900,Weekday,Wednesday,Medium_Load
29159,31/10/2018 18:00,20.618,5.65,64800,Weekday,Wednesday,Medium_Load
29160,31/10/2018 18:15,30.394,27.47,65700,Weekday,Wednesday,Medium_Load
29161,31/10/2018 18:30,32.7145,31.18,66600,Weekday,Wednesday,Medium_Load
29162,31/10/2018 18:45,73.827,55.87,67500,Weekday,Wednesday,Medium_Load
29163,31/10/2018 19:00,63.205999999999996,39.53,68400,Weekday,Wednesday,Medium_Load
29164,31/10/2018 19:15,62.712,43.99,69300,Weekday,Wednesday,Medium_Load
29165,31/10/2018 19:30,77.49950000000001,54.0,70200,Weekday,Wednesday,Medium_Load
29166,31/10/2018 19:45,66.1505,47.59,71100,Weekday,Wednesday,Medium_Load
29167,31/10/2018 20:00,67.509,42.62,72000,Weekday,Wednesday,Medium_Load
29168,31/10/2018 20:15,59.579,40.03,72900,Weekday,Wednesday,Medium_Load
29169,31/10/2018 20:30,53.5145,38.7,73800,Weekday,Wednesday,Medium_Load
29170,31/10/2018 20:45,53.794000000000004,20.45,74700,Weekday,Wednesday,Medium_Load
29171,31/10/2018 21:00,29.2955,5.8,75600,Weekday,Wednesday,Medium_Load
29172,31/10/2018 21:15,4.446,0.0,76500,Weekday,Wednesday,Medium_Load
29173,31/10/2018 21:30,2.8794999999999997,0.0,77400,Weekday,Wednesday,Medium_Load
29174,31/10/2018 21:45,2.8794999999999997,0.0,78300,Weekday,Wednesday,Medium_Load
29175,31/10/2018 22:00,2.8535,0.04,79200,Weekday,Wednesday,Medium_Load
29176,31/10/2018 22:15,2.717,6.7,80100,Weekday,Wednesday,Medium_Load
29177,31/10/2018 22:30,2.691,7.52,81000,Weekday,Wednesday,Medium_Load
29178,31/10/2018 22:45,2.6455,7.42,81900,Weekday,Wednesday,Medium_Load
29179,31/10/2018 23:00,2.574,6.62,82800,Weekday,Wednesday,Medium_Load
29180,31/10/2018 23:15,2.5285,5.29,83700,Weekday,Wednesday,Light_Load
29181,31/10/2018 23:30,2.5285,4.97,84600,Weekday,Wednesday,Light_Load
29182,31/10/2018 23:45,2.548,5.29,85500,Weekday,Wednesday,Light_Load
29183,31/10/2018 00:00,2.5025,5.29,0,Weekday,Wednesday,Light_Load
29184,01/11/2018 00:15,2.5285,5.51,900,Weekday,Thursday,Light_Load
29185,01/11/2018 00:30,2.574,5.76,1800,Weekday,Thursday,Light_Load
29186,01/11/2018 00:45,3.3215000000000003,5.65,2700,Weekday,Thursday,Light_Load
29187,01/11/2018 01:00,3.068,5.76,3600,Weekday,Thursday,Light_Load
29188,01/11/2018 01:15,2.5285,5.83,4500,Weekday,Thursday,Light_Load
29189,01/11/2018 01:30,2.5285,5.58,5400,Weekday,Thursday,Light_Load
29190,01/11/2018 01:45,2.548,5.65,6300,Weekday,Thursday,Light_Load
29191,01/11/2018 02:00,2.574,5.94,7200,Weekday,Thursday,Light_Load
29192,01/11/2018 02:15,2.574,5.87,8100,Weekday,Thursday,Light_Load
29193,01/11/2018 02:30,2.5285,5.9,9000,Weekday,Thursday,Light_Load
29194,01/11/2018 02:45,2.548,5.76,9900,Weekday,Thursday,Light_Load
29195,01/11/2018 03:00,2.5285,5.69,10800,Weekday,Thursday,Light_Load
29196,01/11/2018 03:15,2.1515,4.21,11700,Weekday,Thursday,Light_Load
29197,01/11/2018 03:30,2.132,4.1,12600,Weekday,Thursday,Light_Load
29198,01/11/2018 03:45,2.1060000000000003,4.07,13500,Weekday,Thursday,Light_Load
29199,01/11/2018 04:00,2.1515,4.14,14400,Weekday,Thursday,Light_Load
29200,01/11/2018 04:15,2.1060000000000003,4.1,15300,Weekday,Thursday,Light_Load
29201,01/11/2018 04:30,2.132,4.03,16200,Weekday,Thursday,Light_Load
29202,01/11/2018 04:45,2.132,4.03,17100,Weekday,Thursday,Light_Load
29203,01/11/2018 05:00,2.1515,4.18,18000,Weekday,Thursday,Light_Load
29204,01/11/2018 05:15,2.6,5.65,18900,Weekday,Thursday,Light_Load
29205,01/11/2018 05:30,2.483,5.44,19800,Weekday,Thursday,Light_Load
29206,01/11/2018 05:45,2.2944999999999998,4.75,20700,Weekday,Thursday,Light_Load
29207,01/11/2018 06:00,2.574,5.58,21600,Weekday,Thursday,Light_Load
29208,01/11/2018 06:15,2.1775,4.18,22500,Weekday,Thursday,Light_Load
29209,01/11/2018 06:30,2.0605,3.89,23400,Weekday,Thursday,Light_Load
29210,01/11/2018 06:45,2.0605,3.82,24300,Weekday,Thursday,Light_Load
29211,01/11/2018 07:00,2.0605,3.82,25200,Weekday,Thursday,Light_Load
29212,01/11/2018 07:15,2.0605,3.6,26100,Weekday,Thursday,Light_Load
29213,01/11/2018 07:30,2.3855,4.36,27000,Weekday,Thursday,Light_Load
29214,01/11/2018 07:45,2.9250000000000003,5.04,27900,Weekday,Thursday,Light_Load
29215,01/11/2018 08:00,3.1135,4.79,28800,Weekday,Thursday,Light_Load
29216,01/11/2018 08:15,30.725500000000004,30.06,29700,Weekday,Thursday,Light_Load
29217,01/11/2018 08:30,69.2185,69.55,30600,Weekday,Thursday,Light_Load
29218,01/11/2018 08:45,71.955,62.82,31500,Weekday,Thursday,Light_Load
29219,01/11/2018 09:00,46.214999999999996,31.18,32400,Weekday,Thursday,Light_Load
29220,01/11/2018 09:15,42.146,32.94,33300,Weekday,Thursday,Medium_Load
29221,01/11/2018 09:30,33.839000000000006,25.02,34200,Weekday,Thursday,Medium_Load
29222,01/11/2018 09:45,34.911500000000004,28.55,35100,Weekday,Thursday,Medium_Load
29223,01/11/2018 10:00,42.848000000000006,35.68,36000,Weekday,Thursday,Medium_Load
29224,01/11/2018 10:15,37.9795,28.84,36900,Weekday,Thursday,Maximum_Load
29225,01/11/2018 10:30,36.73800000000001,26.24,37800,Weekday,Thursday,Maximum_Load
29226,01/11/2018 10:45,50.615500000000004,44.86,38700,Weekday,Thursday,Maximum_Load
29227,01/11/2018 11:00,67.71700000000001,55.4,39600,Weekday,Thursday,Maximum_Load
29228,01/11/2018 11:15,55.132999999999996,47.12,40500,Weekday,Thursday,Maximum_Load
29229,01/11/2018 11:30,66.69,54.22,41400,Weekday,Thursday,Maximum_Load
29230,01/11/2018 11:45,74.529,55.33,42300,Weekday,Thursday,Maximum_Load
29231,01/11/2018 12:00,58.123000000000005,46.15,43200,Weekday,Thursday,Maximum_Load
29232,01/11/2018 12:15,4.069,0.0,44100,Weekday,Thursday,Medium_Load
29233,01/11/2018 12:30,4.186000000000001,0.0,45000,Weekday,Thursday,Medium_Load
29234,01/11/2018 12:45,3.9520000000000004,0.0,45900,Weekday,Thursday,Medium_Load
29235,01/11/2018 13:00,3.9325,0.0,46800,Weekday,Thursday,Medium_Load
29236,01/11/2018 13:15,32.266,22.0,47700,Weekday,Thursday,Medium_Load
29237,01/11/2018 13:30,71.929,60.37,48600,Weekday,Thursday,Medium_Load
29238,01/11/2018 13:45,78.1105,64.76,49500,Weekday,Thursday,Medium_Load
29239,01/11/2018 14:00,63.856,60.34,50400,Weekday,Thursday,Medium_Load
29240,01/11/2018 14:15,58.8055,43.67,51300,Weekday,Thursday,Medium_Load
29241,01/11/2018 14:30,74.03500000000001,53.96,52200,Weekday,Thursday,Medium_Load
29242,01/11/2018 14:45,53.82,47.05,53100,Weekday,Thursday,Medium_Load
29243,01/11/2018 15:00,43.29,42.19,54000,Weekday,Thursday,Medium_Load
29244,01/11/2018 15:15,39.2405,36.11,54900,Weekday,Thursday,Medium_Load
29245,01/11/2018 15:30,34.398,26.64,55800,Weekday,Thursday,Medium_Load
29246,01/11/2018 15:45,33.0395,26.14,56700,Weekday,Thursday,Medium_Load
29247,01/11/2018 16:00,37.2515,33.44,57600,Weekday,Thursday,Medium_Load
29248,01/11/2018 16:15,38.35,33.73,58500,Weekday,Thursday,Medium_Load
29249,01/11/2018 16:30,41.184,38.41,59400,Weekday,Thursday,Medium_Load
29250,01/11/2018 16:45,38.7985,31.86,60300,Weekday,Thursday,Medium_Load
29251,01/11/2018 17:00,32.084,19.48,61200,Weekday,Thursday,Medium_Load
29252,01/11/2018 17:15,33.903999999999996,23.29,62100,Weekday,Thursday,Maximum_Load
29253,01/11/2018 17:30,34.118500000000004,23.33,63000,Weekday,Thursday,Maximum_Load
29254,01/11/2018 17:45,23.5625,4.9,63900,Weekday,Thursday,Maximum_Load
29255,01/11/2018 18:00,19.980999999999998,4.57,64800,Weekday,Thursday,Maximum_Load
29256,01/11/2018 18:15,10.6015,4.46,65700,Weekday,Thursday,Maximum_Load
29257,01/11/2018 18:30,2.5285,0.0,66600,Weekday,Thursday,Maximum_Load
29258,01/11/2018 18:45,2.483,0.0,67500,Weekday,Thursday,Maximum_Load
29259,01/11/2018 19:00,2.5285,0.0,68400,Weekday,Thursday,Maximum_Load
29260,01/11/2018 19:15,2.5025,0.0,69300,Weekday,Thursday,Maximum_Load
29261,01/11/2018 19:30,2.5285,0.0,70200,Weekday,Thursday,Maximum_Load
29262,01/11/2018 19:45,2.5285,0.0,71100,Weekday,Thursday,Maximum_Load
29263,01/11/2018 20:00,2.5025,0.0,72000,Weekday,Thursday,Maximum_Load
29264,01/11/2018 20:15,2.5025,0.0,72900,Weekday,Thursday,Medium_Load
29265,01/11/2018 20:30,2.9965,0.0,73800,Weekday,Thursday,Medium_Load
29266,01/11/2018 20:45,3.1590000000000003,0.0,74700,Weekday,Thursday,Medium_Load
29267,01/11/2018 21:00,2.548,0.0,75600,Weekday,Thursday,Medium_Load
29268,01/11/2018 21:15,2.548,0.0,76500,Weekday,Thursday,Medium_Load
29269,01/11/2018 21:30,2.548,0.0,77400,Weekday,Thursday,Medium_Load
29270,01/11/2018 21:45,2.548,0.0,78300,Weekday,Thursday,Medium_Load
29271,01/11/2018 22:00,2.548,0.0,79200,Weekday,Thursday,Medium_Load
29272,01/11/2018 22:15,2.4115,6.8,80100,Weekday,Thursday,Maximum_Load
29273,01/11/2018 22:30,2.431,7.34,81000,Weekday,Thursday,Maximum_Load
29274,01/11/2018 22:45,2.4115,7.56,81900,Weekday,Thursday,Maximum_Load
29275,01/11/2018 23:00,2.3855,7.63,82800,Weekday,Thursday,Maximum_Load
29276,01/11/2018 23:15,2.3400000000000003,6.91,83700,Weekday,Thursday,Light_Load
29277,01/11/2018 23:30,2.366,6.55,84600,Weekday,Thursday,Light_Load
29278,01/11/2018 23:45,2.4115,6.73,85500,Weekday,Thursday,Light_Load
29279,01/11/2018 00:00,1.989,5.26,0,Weekday,Thursday,Light_Load
29280,02/11/2018 00:15,1.963,5.22,900,Weekday,Friday,Light_Load
29281,02/11/2018 00:30,2.197,6.37,1800,Weekday,Friday,Light_Load
29282,02/11/2018 00:45,2.431,7.6,2700,Weekday,Friday,Light_Load
29283,02/11/2018 01:00,2.132,6.08,3600,Weekday,Friday,Light_Load
29284,02/11/2018 01:15,2.015,5.54,4500,Weekday,Friday,Light_Load
29285,02/11/2018 01:30,2.015,5.44,5400,Weekday,Friday,Light_Load
29286,02/11/2018 01:45,1.989,5.51,6300,Weekday,Friday,Light_Load
29287,02/11/2018 02:00,2.015,5.69,7200,Weekday,Friday,Light_Load
29288,02/11/2018 02:15,2.0345,5.83,8100,Weekday,Friday,Light_Load
29289,02/11/2018 02:30,2.0345,5.69,9000,Weekday,Friday,Light_Load
29290,02/11/2018 02:45,2.1060000000000003,6.26,9900,Weekday,Friday,Light_Load
29291,02/11/2018 03:00,2.431,7.81,10800,Weekday,Friday,Light_Load
29292,02/11/2018 03:15,2.1515,6.19,11700,Weekday,Friday,Light_Load
29293,02/11/2018 03:30,1.989,5.72,12600,Weekday,Friday,Light_Load
29294,02/11/2018 03:45,2.0345,5.62,13500,Weekday,Friday,Light_Load
29295,02/11/2018 04:00,2.0345,5.58,14400,Weekday,Friday,Light_Load
29296,02/11/2018 04:15,2.015,5.69,15300,Weekday,Friday,Light_Load
29297,02/11/2018 04:30,1.989,5.4,16200,Weekday,Friday,Light_Load
29298,02/11/2018 04:45,1.989,5.44,17100,Weekday,Friday,Light_Load
29299,02/11/2018 05:00,2.08,5.72,18000,Weekday,Friday,Light_Load
29300,02/11/2018 05:15,2.4115,7.38,18900,Weekday,Friday,Light_Load
29301,02/11/2018 05:30,2.1060000000000003,5.9,19800,Weekday,Friday,Light_Load
29302,02/11/2018 05:45,1.989,5.36,20700,Weekday,Friday,Light_Load
29303,02/11/2018 06:00,1.989,5.29,21600,Weekday,Friday,Light_Load
29304,02/11/2018 06:15,2.1515,5.83,22500,Weekday,Friday,Light_Load
29305,02/11/2018 06:30,2.3400000000000003,7.16,23400,Weekday,Friday,Light_Load
29306,02/11/2018 06:45,2.0605,5.65,24300,Weekday,Friday,Light_Load
29307,02/11/2018 07:00,1.9435000000000002,5.15,25200,Weekday,Friday,Light_Load
29308,02/11/2018 07:15,1.9175000000000002,5.0,26100,Weekday,Friday,Light_Load
29309,02/11/2018 07:30,2.132,5.36,27000,Weekday,Friday,Light_Load
29310,02/11/2018 07:45,3.25,7.16,27900,Weekday,Friday,Light_Load
29311,02/11/2018 08:00,3.3475,6.84,28800,Weekday,Friday,Light_Load
29312,02/11/2018 08:15,15.8405,19.51,29700,Weekday,Friday,Light_Load
29313,02/11/2018 08:30,28.9445,34.31,30600,Weekday,Friday,Light_Load
29314,02/11/2018 08:45,33.3905,37.87,31500,Weekday,Friday,Light_Load
29315,02/11/2018 09:00,35.5225,26.28,32400,Weekday,Friday,Light_Load
29316,02/11/2018 09:15,41.886,32.15,33300,Weekday,Friday,Medium_Load
29317,02/11/2018 09:30,43.082,33.3,34200,Weekday,Friday,Medium_Load
29318,02/11/2018 09:45,41.301,26.93,35100,Weekday,Friday,Medium_Load
29319,02/11/2018 10:00,38.35,25.63,36000,Weekday,Friday,Medium_Load
29320,02/11/2018 10:15,34.658,20.74,36900,Weekday,Friday,Maximum_Load
29321,02/11/2018 10:30,36.9005,24.84,37800,Weekday,Friday,Maximum_Load
29322,02/11/2018 10:45,39.169,24.8,38700,Weekday,Friday,Maximum_Load
29323,02/11/2018 11:00,40.339000000000006,29.52,39600,Weekday,Friday,Maximum_Load
29324,02/11/2018 11:15,41.327,29.27,40500,Weekday,Friday,Maximum_Load
29325,02/11/2018 11:30,40.6445,28.26,41400,Weekday,Friday,Maximum_Load
29326,02/11/2018 11:45,42.939,31.54,42300,Weekday,Friday,Maximum_Load
29327,02/11/2018 12:00,34.190000000000005,22.28,43200,Weekday,Friday,Maximum_Load
29328,02/11/2018 12:15,5.122,0.07,44100,Weekday,Friday,Medium_Load
29329,02/11/2018 12:30,3.8155,0.0,45000,Weekday,Friday,Medium_Load
29330,02/11/2018 12:45,3.861,0.0,45900,Weekday,Friday,Medium_Load
29331,02/11/2018 13:00,3.8870000000000005,0.0,46800,Weekday,Friday,Medium_Load
29332,02/11/2018 13:15,29.042,23.58,47700,Weekday,Friday,Medium_Load
29333,02/11/2018 13:30,37.1345,34.6,48600,Weekday,Friday,Medium_Load
29334,02/11/2018 13:45,37.2775,33.52,49500,Weekday,Friday,Medium_Load
29335,02/11/2018 14:00,40.508,37.55,50400,Weekday,Friday,Medium_Load
29336,02/11/2018 14:15,35.7305,30.17,51300,Weekday,Friday,Medium_Load
29337,02/11/2018 14:30,51.5255,51.3,52200,Weekday,Friday,Medium_Load
29338,02/11/2018 14:45,36.244,34.13,53100,Weekday,Friday,Medium_Load
29339,02/11/2018 15:00,40.7875,35.96,54000,Weekday,Friday,Medium_Load
29340,02/11/2018 15:15,44.694,45.65,54900,Weekday,Friday,Medium_Load
29341,02/11/2018 15:30,38.142,31.36,55800,Weekday,Friday,Medium_Load
29342,02/11/2018 15:45,42.776500000000006,41.29,56700,Weekday,Friday,Medium_Load
29343,02/11/2018 16:00,53.937000000000005,55.8,57600,Weekday,Friday,Medium_Load
29344,02/11/2018 16:15,40.0595,38.99,58500,Weekday,Friday,Medium_Load
29345,02/11/2018 16:30,41.301,38.77,59400,Weekday,Friday,Medium_Load
29346,02/11/2018 16:45,39.149499999999996,34.38,60300,Weekday,Friday,Medium_Load
29347,02/11/2018 17:00,34.7945,28.22,61200,Weekday,Friday,Medium_Load
29348,02/11/2018 17:15,44.2,43.81,62100,Weekday,Friday,Maximum_Load
29349,02/11/2018 17:30,47.268,43.45,63000,Weekday,Friday,Maximum_Load
29350,02/11/2018 17:45,20.618,1.66,63900,Weekday,Friday,Maximum_Load
29351,02/11/2018 18:00,19.513,5.94,64800,Weekday,Friday,Maximum_Load
29352,02/11/2018 18:15,30.979,35.53,65700,Weekday,Friday,Maximum_Load
29353,02/11/2018 18:30,33.67,40.46,66600,Weekday,Friday,Maximum_Load
29354,02/11/2018 18:45,38.233000000000004,36.4,67500,Weekday,Friday,Maximum_Load
29355,02/11/2018 19:00,36.595,33.41,68400,Weekday,Friday,Maximum_Load
