datetime,Load_Type,Motor_and_Transformer_Load_kVarh
2021-10-30 22:00:00,Light_Load,5.18
2021-10-30 23:00:00,Light_Load,4.9
2021-10-31 00:00:00,Light_Load,5.08
2021-10-31 01:00:00,Light_Load,6.48
2021-10-31 02:00:00,Light_Load,7.06
2021-10-31 03:00:00,Light_Load,5.18
2021-10-31 04:00:00,Light_Load,5.04
2021-10-31 05:00:00,Light_Load,4.82
2021-10-31 06:00:00,Light_Load,5.51
2021-10-31 07:00:00,Light_Load,6.19
2021-10-31 08:00:00,Light_Load,40.79
2021-10-31 09:00:00,Medium_Load,38.34
2021-10-31 10:00:00,Maximum_Load,24.95
2021-10-31 11:00:00,Maximum_Load,29.48
2021-10-31 12:00:00,Medium_Load,0.0
2021-10-31 13:00:00,Maximum_Load,33.3
2021-10-31 14:00:00,Maximum_Load,27.18
2021-10-31 15:00:00,Maximum_Load,48.17
2021-10-31 16:00:00,Maximum_Load,47.59
2021-10-31 17:00:00,Medium_Load,0.83
2021-10-31 18:00:00,Medium_Load,46.12
2021-10-31 19:00:00,Medium_Load,28.98
2021-10-31 20:00:00,Medium_Load,21.24
2021-10-31 21:00:00,Medium_Load,0.0
2021-10-31 22:00:00,Medium_Load,5.65
2021-10-31 23:00:00,Light_Load,6.41
2021-11-01 00:00:00,Light_Load,6.88
2021-11-01 01:00:00,Light_Load,7.13
2021-11-01 02:00:00,Light_Load,5.76
2021-11-01 03:00:00,Light_Load,4.14
2021-11-01 04:00:00,Light_Load,5.58
2021-11-01 05:00:00,Light_Load,3.85
2021-11-01 06:00:00,Light_Load,4.1
2021-11-01 07:00:00,Light_Load,5.47
2021-11-01 08:00:00,Light_Load,42.16
2021-11-01 09:00:00,Medium_Load,36.22
2021-11-01 10:00:00,Maximum_Load,35.53
2021-11-01 11:00:00,Maximum_Load,34.85
2021-11-01 12:00:00,Medium_Load,0.0
2021-11-01 13:00:00,Maximum_Load,30.2
2021-11-01 14:00:00,Maximum_Load,32.4
2021-11-01 15:00:00,Maximum_Load,35.42
2021-11-01 16:00:00,Maximum_Load,29.34
2021-11-01 17:00:00,Medium_Load,0.43
2021-11-01 18:00:00,Medium_Load,34.6
2021-11-01 19:00:00,Medium_Load,26.24
2021-11-01 20:00:00,Medium_Load,50.58
2021-11-01 21:00:00,Medium_Load,0.0
2021-11-01 22:00:00,Medium_Load,6.01
2021-11-01 23:00:00,Light_Load,6.19
2021-11-02 00:00:00,Light_Load,5.8
2021-11-02 01:00:00,Light_Load,5.76
2021-11-02 02:00:00,Light_Load,5.98
2021-11-02 03:00:00,Light_Load,4.32
2021-11-02 04:00:00,Light_Load,4.07
2021-11-02 05:00:00,Light_Load,4.72
2021-11-02 06:00:00,Light_Load,3.78
2021-11-02 07:00:00,Light_Load,6.19
2021-11-02 08:00:00,Light_Load,72.36
2021-11-02 09:00:00,Medium_Load,45.14
2021-11-02 10:00:00,Maximum_Load,34.27
2021-11-02 11:00:00,Maximum_Load,38.92
2021-11-02 12:00:00,Medium_Load,0.0
2021-11-02 13:00:00,Maximum_Load,46.12
2021-11-02 14:00:00,Maximum_Load,21.13
2021-11-02 15:00:00,Maximum_Load,37.15
2021-11-02 16:00:00,Maximum_Load,30.67
2021-11-02 17:00:00,Medium_Load,1.19
2021-11-02 18:00:00,Medium_Load,55.87
2021-11-02 19:00:00,Medium_Load,47.59
2021-11-02 20:00:00,Medium_Load,20.45
2021-11-02 21:00:00,Medium_Load,0.0
2021-11-02 22:00:00,Medium_Load,7.42
2021-11-02 23:00:00,Light_Load,5.29
2021-11-03 00:00:00,Light_Load,5.65
2021-11-03 01:00:00,Light_Load,5.65
2021-11-03 02:00:00,Light_Load,5.76
2021-11-03 03:00:00,Light_Load,4.07
2021-11-03 04:00:00,Light_Load,4.03
2021-11-03 05:00:00,Light_Load,4.75
2021-11-03 06:00:00,Light_Load,3.82
2021-11-03 07:00:00,Light_Load,5.04
2021-11-03 08:00:00,Light_Load,62.82
2021-11-03 09:00:00,Medium_Load,28.55
2021-11-03 10:00:00,Maximum_Load,44.86
2021-11-03 11:00:00,Maximum_Load,55.33
2021-11-03 12:00:00,Medium_Load,0.0
2021-11-03 13:00:00,Medium_Load,64.76
2021-11-03 14:00:00,Medium_Load,47.05
2021-11-03 15:00:00,Medium_Load,26.14
2021-11-03 16:00:00,Medium_Load,31.86
2021-11-03 17:00:00,Maximum_Load,4.9
2021-11-03 18:00:00,Maximum_Load,0.0
2021-11-03 19:00:00,Maximum_Load,0.0
2021-11-03 20:00:00,Medium_Load,0.0
2021-11-03 21:00:00,Medium_Load,0.0
2021-11-03 22:00:00,Maximum_Load,7.56
2021-11-03 23:00:00,Light_Load,6.73
2021-11-04 00:00:00,Light_Load,7.6
2021-11-04 01:00:00,Light_Load,5.51
2021-11-04 02:00:00,Light_Load,6.26
2021-11-04 03:00:00,Light_Load,5.62
2021-11-04 04:00:00,Light_Load,5.44
2021-11-04 05:00:00,Light_Load,5.36
2021-11-04 06:00:00,Light_Load,5.65
2021-11-04 07:00:00,Light_Load,7.16
2021-11-04 08:00:00,Light_Load,37.87
2021-11-04 09:00:00,Medium_Load,26.93
2021-11-04 10:00:00,Maximum_Load,24.8
2021-11-04 11:00:00,Maximum_Load,31.54
2021-11-04 12:00:00,Medium_Load,0.0
2021-11-04 13:00:00,Medium_Load,33.52
2021-11-04 14:00:00,Medium_Load,34.13
2021-11-04 15:00:00,Medium_Load,41.29
2021-11-04 16:00:00,Medium_Load,34.38
2021-11-04 17:00:00,Maximum_Load,1.66
2021-11-04 18:00:00,Maximum_Load,36.4
2021-11-04 19:00:00,Maximum_Load,38.38
2021-11-04 20:00:00,Medium_Load,36.29
2021-11-04 21:00:00,Medium_Load,0.0
2021-11-04 22:00:00,Maximum_Load,7.6
2021-11-04 23:00:00,Light_Load,6.16
2021-11-05 00:00:00,Light_Load,6.44
2021-11-05 01:00:00,Light_Load,6.55
2021-11-05 02:00:00,Light_Load,5.65
2021-11-05 03:00:00,Light_Load,4.86
2021-11-05 04:00:00,Light_Load,5.58
2021-11-05 05:00:00,Light_Load,5.0
2021-11-05 06:00:00,Light_Load,5.11
2021-11-05 07:00:00,Light_Load,4.9
2021-11-05 08:00:00,Light_Load,26.03
2021-11-05 09:00:00,Medium_Load,14.94
2021-11-05 10:00:00,Maximum_Load,18.0
2021-11-05 11:00:00,Maximum_Load,19.76
2021-11-05 12:00:00,Medium_Load,0.0
2021-11-05 13:00:00,Medium_Load,17.46
2021-11-05 14:00:00,Medium_Load,1.12
2021-11-05 15:00:00,Medium_Load,0.4
2021-11-05 16:00:00,Medium_Load,0.32
2021-11-05 17:00:00,Maximum_Load,0.0
2021-11-05 18:00:00,Maximum_Load,0.0
2021-11-05 19:00:00,Maximum_Load,0.0
2021-11-05 20:00:00,Medium_Load,0.0
2021-11-05 21:00:00,Medium_Load,0.0
2021-11-05 22:00:00,Maximum_Load,5.58
2021-11-05 23:00:00,Light_Load,5.33
2021-11-06 00:00:00,Light_Load,4.82
2021-11-06 01:00:00,Light_Load,5.08
2021-11-06 02:00:00,Light_Load,5.87
2021-11-06 03:00:00,Light_Load,7.06
2021-11-06 04:00:00,Light_Load,5.0
2021-11-06 05:00:00,Light_Load,5.11
2021-11-06 06:00:00,Light_Load,6.91
2021-11-06 07:00:00,Light_Load,5.58
2021-11-06 08:00:00,Light_Load,23.18
2021-11-06 09:00:00,Medium_Load,22.03
2021-11-06 10:00:00,Maximum_Load,24.95
2021-11-06 11:00:00,Maximum_Load,26.42
2021-11-06 12:00:00,Medium_Load,0.0
2021-11-06 13:00:00,Medium_Load,16.99
2021-11-06 14:00:00,Medium_Load,22.18
2021-11-06 15:00:00,Medium_Load,25.27
2021-11-06 16:00:00,Medium_Load,22.54
2021-11-06 17:00:00,Maximum_Load,0.0
2021-11-06 18:00:00,Maximum_Load,0.0
2021-11-06 19:00:00,Maximum_Load,0.0
2021-11-06 20:00:00,Medium_Load,0.0
2021-11-06 21:00:00,Medium_Load,0.0
2021-11-06 22:00:00,Maximum_Load,6.12
2021-11-06 23:00:00,Light_Load,4.07
2021-11-07 00:00:00,Light_Load,6.3
2021-11-07 01:00:00,Light_Load,4.36
2021-11-07 02:00:00,Light_Load,6.37
2021-11-07 03:00:00,Light_Load,4.46
2021-11-07 04:00:00,Light_Load,4.32
2021-11-07 05:00:00,Light_Load,4.0
2021-11-07 06:00:00,Light_Load,5.44
2021-11-07 07:00:00,Light_Load,5.26
2021-11-07 08:00:00,Light_Load,45.54
2021-11-07 09:00:00,Medium_Load,35.93
2021-11-07 10:00:00,Maximum_Load,36.76
2021-11-07 11:00:00,Maximum_Load,44.17
2021-11-07 12:00:00,Medium_Load,0.0
2021-11-07 13:00:00,Medium_Load,45.68
2021-11-07 14:00:00,Medium_Load,25.2
2021-11-07 15:00:00,Medium_Load,47.02
2021-11-07 16:00:00,Medium_Load,32.51
2021-11-07 17:00:00,Maximum_Load,0.9
2021-11-07 18:00:00,Maximum_Load,21.64
2021-11-07 19:00:00,Maximum_Load,41.26
2021-11-07 20:00:00,Medium_Load,43.2
2021-11-07 21:00:00,Medium_Load,27.43
2021-11-07 22:00:00,Maximum_Load,7.42
2021-11-07 23:00:00,Light_Load,6.77
2021-11-08 00:00:00,Light_Load,7.2
2021-11-08 01:00:00,Light_Load,7.02
2021-11-08 02:00:00,Light_Load,6.91
2021-11-08 03:00:00,Light_Load,5.51
2021-11-08 04:00:00,Light_Load,5.18
2021-11-08 05:00:00,Light_Load,7.31
2021-11-08 06:00:00,Light_Load,7.02
2021-11-08 07:00:00,Light_Load,6.73
2021-11-08 08:00:00,Light_Load,50.51
2021-11-08 09:00:00,Medium_Load,42.62
2021-11-08 10:00:00,Maximum_Load,34.92
2021-11-08 11:00:00,Maximum_Load,36.47
2021-11-08 12:00:00,Medium_Load,0.0
2021-11-08 13:00:00,Medium_Load,34.63
2021-11-08 14:00:00,Medium_Load,27.4
2021-11-08 15:00:00,Medium_Load,26.39
2021-11-08 16:00:00,Medium_Load,33.66
2021-11-08 17:00:00,Maximum_Load,1.4
2021-11-08 18:00:00,Maximum_Load,28.22
2021-11-08 19:00:00,Maximum_Load,50.69
2021-11-08 20:00:00,Medium_Load,1.22
2021-11-08 21:00:00,Medium_Load,0.0
2021-11-08 22:00:00,Maximum_Load,6.8
2021-11-08 23:00:00,Light_Load,5.8
2021-11-09 00:00:00,Light_Load,6.3
2021-11-09 01:00:00,Light_Load,4.61
2021-11-09 02:00:00,Light_Load,4.57
2021-11-09 03:00:00,Light_Load,4.72
2021-11-09 04:00:00,Light_Load,5.87
2021-11-09 05:00:00,Light_Load,5.08
2021-11-09 06:00:00,Light_Load,4.54
2021-11-09 07:00:00,Light_Load,5.4
2021-11-09 08:00:00,Light_Load,46.62
2021-11-09 09:00:00,Medium_Load,18.36
2021-11-09 10:00:00,Maximum_Load,40.07
2021-11-09 11:00:00,Maximum_Load,28.94
2021-11-09 12:00:00,Medium_Load,0.0
2021-11-09 13:00:00,Medium_Load,21.17
2021-11-09 14:00:00,Medium_Load,24.16
2021-11-09 15:00:00,Medium_Load,28.44
2021-11-09 16:00:00,Medium_Load,42.3
2021-11-09 17:00:00,Maximum_Load,1.44
2021-11-09 18:00:00,Maximum_Load,29.38
2021-11-09 19:00:00,Maximum_Load,37.94
2021-11-09 20:00:00,Medium_Load,3.92
2021-11-09 21:00:00,Medium_Load,0.0
2021-11-09 22:00:00,Maximum_Load,6.59
2021-11-09 23:00:00,Light_Load,5.9
2021-11-10 00:00:00,Light_Load,6.05
2021-11-10 01:00:00,Light_Load,6.19
2021-11-10 02:00:00,Light_Load,6.3
2021-11-10 03:00:00,Light_Load,5.11
2021-11-10 04:00:00,Light_Load,5.15
2021-11-10 05:00:00,Light_Load,5.29
2021-11-10 06:00:00,Light_Load,4.75
2021-11-10 07:00:00,Light_Load,5.94
2021-11-10 08:00:00,Light_Load,47.52
2021-11-10 09:00:00,Medium_Load,26.46
2021-11-10 10:00:00,Maximum_Load,37.33
2021-11-10 11:00:00,Maximum_Load,28.37
2021-11-10 12:00:00,Medium_Load,0.0
2021-11-10 13:00:00,Medium_Load,30.24
2021-11-10 14:00:00,Medium_Load,27.14
2021-11-10 15:00:00,Medium_Load,37.73
2021-11-10 16:00:00,Medium_Load,40.57
2021-11-10 17:00:00,Maximum_Load,2.95
2021-11-10 18:00:00,Maximum_Load,32.08
2021-11-10 19:00:00,Maximum_Load,36.83
2021-11-10 20:00:00,Medium_Load,30.6
2021-11-10 21:00:00,Medium_Load,0.0
2021-11-10 22:00:00,Maximum_Load,7.2
2021-11-10 23:00:00,Light_Load,6.12
2021-11-11 00:00:00,Light_Load,6.16
2021-11-11 01:00:00,Light_Load,4.18
2021-11-11 02:00:00,Light_Load,4.43
2021-11-11 03:00:00,Light_Load,5.22
2021-11-11 04:00:00,Light_Load,5.08
2021-11-11 05:00:00,Light_Load,4.1
2021-11-11 06:00:00,Light_Load,4.28
2021-11-11 07:00:00,Light_Load,5.94
2021-11-11 08:00:00,Light_Load,54.83
2021-11-11 09:00:00,Medium_Load,44.5
2021-11-11 10:00:00,Maximum_Load,28.8
2021-11-11 11:00:00,Maximum_Load,32.0
2021-11-11 12:00:00,Medium_Load,0.0
2021-11-11 13:00:00,Medium_Load,26.82
2021-11-11 14:00:00,Medium_Load,39.96
2021-11-11 15:00:00,Medium_Load,34.96
2021-11-11 16:00:00,Medium_Load,35.64
2021-11-11 17:00:00,Maximum_Load,0.36
2021-11-11 18:00:00,Maximum_Load,21.78
2021-11-11 19:00:00,Maximum_Load,28.69
2021-11-11 20:00:00,Medium_Load,13.25
2021-11-11 21:00:00,Medium_Load,0.0
2021-11-11 22:00:00,Maximum_Load,7.45
2021-11-11 23:00:00,Light_Load,6.8
2021-11-12 00:00:00,Light_Load,7.27
2021-11-12 01:00:00,Light_Load,7.63
2021-11-12 02:00:00,Light_Load,7.52
2021-11-12 03:00:00,Light_Load,7.49
2021-11-12 04:00:00,Light_Load,7.42
2021-11-12 05:00:00,Light_Load,7.27
2021-11-12 06:00:00,Light_Load,7.45
2021-11-12 07:00:00,Light_Load,7.45
2021-11-12 08:00:00,Light_Load,40.54
2021-11-12 09:00:00,Medium_Load,15.19
2021-11-12 10:00:00,Maximum_Load,27.22
2021-11-12 11:00:00,Maximum_Load,33.01
2021-11-12 12:00:00,Medium_Load,0.0
2021-11-12 13:00:00,Medium_Load,27.5
2021-11-12 14:00:00,Medium_Load,21.31
2021-11-12 15:00:00,Medium_Load,25.49
2021-11-12 16:00:00,Medium_Load,6.26
2021-11-12 17:00:00,Maximum_Load,0.0
2021-11-12 18:00:00,Maximum_Load,0.0
2021-11-12 19:00:00,Maximum_Load,0.0
2021-11-12 20:00:00,Medium_Load,0.0
2021-11-12 21:00:00,Medium_Load,0.0
2021-11-12 22:00:00,Maximum_Load,6.19
2021-11-12 23:00:00,Light_Load,3.56
2021-11-13 00:00:00,Light_Load,3.96
2021-11-13 01:00:00,Light_Load,4.1
2021-11-13 02:00:00,Light_Load,6.12
2021-11-13 03:00:00,Light_Load,4.61
2021-11-13 04:00:00,Light_Load,4.43
2021-11-13 05:00:00,Light_Load,4.61
2021-11-13 06:00:00,Light_Load,6.44
2021-11-13 07:00:00,Light_Load,4.61
2021-11-13 08:00:00,Light_Load,2.16
2021-11-13 09:00:00,Light_Load,0.0
2021-11-13 10:00:00,Light_Load,0.0
2021-11-13 11:00:00,Light_Load,0.0
2021-11-13 12:00:00,Light_Load,0.0
2021-11-13 13:00:00,Light_Load,0.0
2021-11-13 14:00:00,Light_Load,0.0
2021-11-13 15:00:00,Light_Load,0.0
2021-11-13 16:00:00,Light_Load,0.0
2021-11-13 17:00:00,Light_Load,0.0
2021-11-13 18:00:00,Light_Load,0.0
2021-11-13 19:00:00,Light_Load,0.0
2021-11-13 20:00:00,Light_Load,0.0
2021-11-13 21:00:00,Light_Load,0.0
2021-11-13 22:00:00,Light_Load,3.38
2021-11-13 23:00:00,Light_Load,2.95
2021-11-14 00:00:00,Light_Load,3.89
2021-11-14 01:00:00,Light_Load,4.07
2021-11-14 02:00:00,Light_Load,3.96
2021-11-14 03:00:00,Light_Load,5.4
2021-11-14 04:00:00,Light_Load,3.53
2021-11-14 05:00:00,Light_Load,3.13
2021-11-14 06:00:00,Light_Load,3.02
2021-11-14 07:00:00,Light_Load,4.75
2021-11-14 08:00:00,Light_Load,38.56
2021-11-14 09:00:00,Medium_Load,34.88
2021-11-14 10:00:00,Maximum_Load,29.02
2021-11-14 11:00:00,Maximum_Load,47.38
2021-11-14 12:00:00,Medium_Load,0.0
2021-11-14 13:00:00,Medium_Load,38.88
2021-11-14 14:00:00,Medium_Load,46.26
2021-11-14 15:00:00,Medium_Load,42.77
2021-11-14 16:00:00,Medium_Load,45.58
2021-11-14 17:00:00,Maximum_Load,1.12
2021-11-14 18:00:00,Maximum_Load,37.22
2021-11-14 19:00:00,Maximum_Load,40.86
2021-11-14 20:00:00,Medium_Load,39.74
2021-11-14 21:00:00,Medium_Load,0.0
2021-11-14 22:00:00,Maximum_Load,8.57
2021-11-14 23:00:00,Light_Load,7.09
2021-11-15 00:00:00,Light_Load,6.44
2021-11-15 01:00:00,Light_Load,6.34
2021-11-15 02:00:00,Light_Load,6.55
2021-11-15 03:00:00,Light_Load,6.3
2021-11-15 04:00:00,Light_Load,6.19
2021-11-15 05:00:00,Light_Load,6.41
2021-11-15 06:00:00,Light_Load,5.8
2021-11-15 07:00:00,Light_Load,5.15
2021-11-15 08:00:00,Light_Load,67.36
2021-11-15 09:00:00,Medium_Load,48.02
2021-11-15 10:00:00,Maximum_Load,38.34
2021-11-15 11:00:00,Maximum_Load,43.02
2021-11-15 12:00:00,Medium_Load,5.87
2021-11-15 13:00:00,Medium_Load,22.82
2021-11-15 14:00:00,Medium_Load,43.31
2021-11-15 15:00:00,Medium_Load,41.69
2021-11-15 16:00:00,Medium_Load,37.4
2021-11-15 17:00:00,Maximum_Load,5.94
2021-11-15 18:00:00,Maximum_Load,22.86
2021-11-15 19:00:00,Maximum_Load,25.13
2021-11-15 20:00:00,Medium_Load,33.26
2021-11-15 21:00:00,Medium_Load,8.96
2021-11-15 22:00:00,Maximum_Load,31.86
2021-11-15 23:00:00,Light_Load,30.46
2021-11-16 00:00:00,Light_Load,24.91
2021-11-16 01:00:00,Light_Load,6.37
2021-11-16 02:00:00,Light_Load,6.26
2021-11-16 03:00:00,Light_Load,4.97
2021-11-16 04:00:00,Light_Load,4.57
2021-11-16 05:00:00,Light_Load,4.43
2021-11-16 06:00:00,Light_Load,4.36
2021-11-16 07:00:00,Light_Load,5.33
2021-11-16 08:00:00,Light_Load,79.63
2021-11-16 09:00:00,Medium_Load,42.66
2021-11-16 10:00:00,Maximum_Load,29.59
2021-11-16 11:00:00,Maximum_Load,36.29
2021-11-16 12:00:00,Medium_Load,0.0
2021-11-16 13:00:00,Medium_Load,36.83
2021-11-16 14:00:00,Medium_Load,45.32
2021-11-16 15:00:00,Medium_Load,47.09
2021-11-16 16:00:00,Medium_Load,59.29
2021-11-16 17:00:00,Maximum_Load,19.87
2021-11-16 18:00:00,Maximum_Load,0.0
2021-11-16 19:00:00,Maximum_Load,0.0
2021-11-16 20:00:00,Medium_Load,0.0
2021-11-16 21:00:00,Medium_Load,0.0
2021-11-16 22:00:00,Maximum_Load,6.55
2021-11-16 23:00:00,Light_Load,5.58
2021-11-17 00:00:00,Light_Load,6.26
2021-11-17 01:00:00,Light_Load,4.79
2021-11-17 02:00:00,Light_Load,5.15
2021-11-17 03:00:00,Light_Load,5.18
2021-11-17 04:00:00,Light_Load,5.04
2021-11-17 05:00:00,Light_Load,4.79
2021-11-17 06:00:00,Light_Load,4.86
2021-11-17 07:00:00,Light_Load,5.33
2021-11-17 08:00:00,Light_Load,73.12
2021-11-17 09:00:00,Medium_Load,54.97
2021-11-17 10:00:00,Maximum_Load,45.4
2021-11-17 11:00:00,Maximum_Load,64.84
2021-11-17 12:00:00,Medium_Load,0.0
2021-11-17 13:00:00,Medium_Load,57.78
2021-11-17 14:00:00,Medium_Load,21.92
2021-11-17 15:00:00,Medium_Load,17.6
2021-11-17 16:00:00,Medium_Load,21.35
2021-11-17 17:00:00,Maximum_Load,4.03
2021-11-17 18:00:00,Maximum_Load,22.9
2021-11-17 19:00:00,Maximum_Load,24.73
2021-11-17 20:00:00,Medium_Load,15.3
2021-11-17 21:00:00,Medium_Load,0.0
2021-11-17 22:00:00,Maximum_Load,7.16
2021-11-17 23:00:00,Light_Load,6.26
2021-11-18 00:00:00,Light_Load,6.62
2021-11-18 01:00:00,Light_Load,7.09
2021-11-18 02:00:00,Light_Load,4.97
2021-11-18 03:00:00,Light_Load,5.08
2021-11-18 04:00:00,Light_Load,4.97
2021-11-18 05:00:00,Light_Load,7.16
2021-11-18 06:00:00,Light_Load,4.9
2021-11-18 07:00:00,Light_Load,5.4
2021-11-18 08:00:00,Light_Load,46.91
2021-11-18 09:00:00,Medium_Load,45.22
2021-11-18 10:00:00,Maximum_Load,37.4
2021-11-18 11:00:00,Maximum_Load,36.94
2021-11-18 12:00:00,Medium_Load,0.0
2021-11-18 13:00:00,Medium_Load,47.59
2021-11-18 14:00:00,Medium_Load,49.68
2021-11-18 15:00:00,Medium_Load,25.56
2021-11-18 16:00:00,Medium_Load,32.4
2021-11-18 17:00:00,Maximum_Load,11.95
2021-11-18 18:00:00,Maximum_Load,22.32
2021-11-18 19:00:00,Maximum_Load,43.31
2021-11-18 20:00:00,Medium_Load,53.5
2021-11-18 21:00:00,Medium_Load,0.0
2021-11-18 22:00:00,Maximum_Load,6.91
2021-11-18 23:00:00,Light_Load,6.73
2021-11-19 00:00:00,Light_Load,6.62
2021-11-19 01:00:00,Light_Load,6.37
2021-11-19 02:00:00,Light_Load,5.69
2021-11-19 03:00:00,Light_Load,5.69
2021-11-19 04:00:00,Light_Load,5.33
2021-11-19 05:00:00,Light_Load,4.18
2021-11-19 06:00:00,Light_Load,4.61
2021-11-19 07:00:00,Light_Load,6.26
2021-11-19 08:00:00,Light_Load,53.82
2021-11-19 09:00:00,Medium_Load,48.74
2021-11-19 10:00:00,Maximum_Load,45.94
2021-11-19 11:00:00,Maximum_Load,58.43
2021-11-19 12:00:00,Medium_Load,0.0
2021-11-19 13:00:00,Medium_Load,29.92
2021-11-19 14:00:00,Medium_Load,48.1
2021-11-19 15:00:00,Medium_Load,70.06
2021-11-19 16:00:00,Medium_Load,33.48
2021-11-19 17:00:00,Maximum_Load,0.0
2021-11-19 18:00:00,Maximum_Load,0.0
2021-11-19 19:00:00,Maximum_Load,0.0
2021-11-19 20:00:00,Medium_Load,0.0
2021-11-19 21:00:00,Medium_Load,0.0
2021-11-19 22:00:00,Maximum_Load,6.8
2021-11-19 23:00:00,Light_Load,4.72
2021-11-20 00:00:00,Light_Load,5.11
2021-11-20 01:00:00,Light_Load,5.54
2021-11-20 02:00:00,Light_Load,6.48
2021-11-20 03:00:00,Light_Load,5.8
2021-11-20 04:00:00,Light_Load,7.09
2021-11-20 05:00:00,Light_Load,6.05
2021-11-20 06:00:00,Light_Load,5.72
2021-11-20 07:00:00,Light_Load,6.8
2021-11-20 08:00:00,Light_Load,33.16
2021-11-20 09:00:00,Medium_Load,10.15
2021-11-20 10:00:00,Maximum_Load,3.13
2021-11-20 11:00:00,Maximum_Load,6.34
2021-11-20 12:00:00,Medium_Load,0.0
2021-11-20 13:00:00,Medium_Load,5.47
2021-11-20 14:00:00,Medium_Load,6.62
2021-11-20 15:00:00,Medium_Load,7.85
2021-11-20 16:00:00,Medium_Load,6.66
2021-11-20 17:00:00,Maximum_Load,0.0
2021-11-20 18:00:00,Maximum_Load,0.0
2021-11-20 19:00:00,Maximum_Load,0.0
2021-11-20 20:00:00,Medium_Load,0.0
2021-11-20 21:00:00,Medium_Load,0.0
2021-11-20 22:00:00,Maximum_Load,4.61
2021-11-20 23:00:00,Light_Load,4.14
2021-11-21 00:00:00,Light_Load,6.08
2021-11-21 01:00:00,Light_Load,4.5
2021-11-21 02:00:00,Light_Load,5.69
2021-11-21 03:00:00,Light_Load,4.68
2021-11-21 04:00:00,Light_Load,6.34
2021-11-21 05:00:00,Light_Load,4.28
2021-11-21 06:00:00,Light_Load,4.0
2021-11-21 07:00:00,Light_Load,5.18
2021-11-21 08:00:00,Light_Load,42.8
2021-11-21 09:00:00,Medium_Load,38.74
2021-11-21 10:00:00,Maximum_Load,30.89
2021-11-21 11:00:00,Maximum_Load,32.33
2021-11-21 12:00:00,Medium_Load,0.0
2021-11-21 13:00:00,Medium_Load,30.85
2021-11-21 14:00:00,Medium_Load,32.4
2021-11-21 15:00:00,Medium_Load,34.67
2021-11-21 16:00:00,Medium_Load,28.37
2021-11-21 17:00:00,Maximum_Load,0.04
2021-11-21 18:00:00,Maximum_Load,7.74
2021-11-21 19:00:00,Maximum_Load,19.69
2021-11-21 20:00:00,Medium_Load,9.32
2021-11-21 21:00:00,Medium_Load,0.0
2021-11-21 22:00:00,Maximum_Load,3.89
2021-11-21 23:00:00,Light_Load,3.02
2021-11-22 00:00:00,Light_Load,4.0
2021-11-22 01:00:00,Light_Load,3.49
2021-11-22 02:00:00,Light_Load,3.02
2021-11-22 03:00:00,Light_Load,4.07
2021-11-22 04:00:00,Light_Load,2.12
2021-11-22 05:00:00,Light_Load,2.2
2021-11-22 06:00:00,Light_Load,1.84
2021-11-22 07:00:00,Light_Load,1.84
2021-11-22 08:00:00,Light_Load,47.27
2021-11-22 09:00:00,Medium_Load,41.54
2021-11-22 10:00:00,Maximum_Load,15.23
2021-11-22 11:00:00,Maximum_Load,9.76
2021-11-22 12:00:00,Medium_Load,0.0
2021-11-22 13:00:00,Medium_Load,20.09
2021-11-22 14:00:00,Medium_Load,23.9
2021-11-22 15:00:00,Medium_Load,28.66
2021-11-22 16:00:00,Medium_Load,9.07
2021-11-22 17:00:00,Maximum_Load,0.0
2021-11-22 18:00:00,Maximum_Load,0.0
2021-11-22 19:00:00,Maximum_Load,0.0
2021-11-22 20:00:00,Medium_Load,0.0
2021-11-22 21:00:00,Medium_Load,0.0
2021-11-22 22:00:00,Maximum_Load,3.56
2021-11-22 23:00:00,Light_Load,2.16
2021-11-23 00:00:00,Light_Load,2.38
2021-11-23 01:00:00,Light_Load,1.87
2021-11-23 02:00:00,Light_Load,1.98
2021-11-23 03:00:00,Light_Load,2.41
2021-11-23 04:00:00,Light_Load,2.16
2021-11-23 05:00:00,Light_Load,2.02
2021-11-23 06:00:00,Light_Load,1.87
2021-11-23 07:00:00,Light_Load,2.02
2021-11-23 08:00:00,Light_Load,30.74
2021-11-23 09:00:00,Medium_Load,31.21
2021-11-23 10:00:00,Maximum_Load,31.03
2021-11-23 11:00:00,Maximum_Load,42.77
2021-11-23 12:00:00,Medium_Load,0.0
2021-11-23 13:00:00,Medium_Load,39.64
2021-11-23 14:00:00,Medium_Load,26.96
2021-11-23 15:00:00,Medium_Load,32.94
2021-11-23 16:00:00,Medium_Load,37.01
2021-11-23 17:00:00,Maximum_Load,10.4
2021-11-23 18:00:00,Maximum_Load,47.12
2021-11-23 19:00:00,Maximum_Load,45.86
2021-11-23 20:00:00,Medium_Load,26.42
2021-11-23 21:00:00,Medium_Load,0.0
2021-11-23 22:00:00,Maximum_Load,3.56
2021-11-23 23:00:00,Light_Load,3.2
2021-11-24 00:00:00,Light_Load,3.31
2021-11-24 01:00:00,Light_Load,3.17
2021-11-24 02:00:00,Light_Load,3.2
2021-11-24 03:00:00,Light_Load,3.13
2021-11-24 04:00:00,Light_Load,3.17
2021-11-24 05:00:00,Light_Load,3.28
2021-11-24 06:00:00,Light_Load,2.59
2021-11-24 07:00:00,Light_Load,2.99
2021-11-24 08:00:00,Light_Load,65.66
