datetime,T_out,occupancy_rate,day_off
2024-09-28 17:00:00,20.7,100.0,1
2024-09-28 18:00:00,20.2,100.0,1
2024-09-28 19:00:00,19.5,100.0,1
2024-09-28 20:00:00,19.1,85.95,1
2024-09-28 21:00:00,17.5,60.33,1
2024-09-28 22:00:00,17.3,0.0,1
2024-09-28 23:00:00,17.1,0.0,1
2024-09-29 00:00:00,17.0,0.0,1
2024-09-29 01:00:00,16.9,0.0,1
2024-09-29 02:00:00,16.9,0.0,1
2024-09-29 03:00:00,16.5,0.0,1
2024-09-29 04:00:00,16.8,0.0,1
2024-09-29 05:00:00,17.2,0.0,1
2024-09-29 06:00:00,17.7,0.0,1
2024-09-29 07:00:00,18.1,0.0,1
2024-09-29 08:00:00,18.7,0.0,1
2024-09-29 09:00:00,19.3,0.0,1
2024-09-29 10:00:00,19.3,23.58,1
2024-09-29 11:00:00,19.4,35.77,1
2024-09-29 12:00:00,18.1,71.8,1
2024-09-29 13:00:00,18.2,53.75,1
2024-09-29 14:00:00,17.1,80.24,1
2024-09-29 15:00:00,14.0,100.0,1
2024-09-29 16:00:00,13.5,100.0,1
2024-09-29 17:00:00,13.0,99.81,1
2024-09-29 18:00:00,12.6,76.21,1
2024-09-29 19:00:00,12.1,72.32,1
2024-09-29 20:00:00,11.8,61.41,1
2024-09-29 21:00:00,11.7,46.07,1
2024-09-29 22:00:00,11.4,0.0,1
2024-09-29 23:00:00,11.0,0.0,1
2024-09-30 00:00:00,10.9,0.0,0
2024-09-30 01:00:00,10.4,0.0,0
2024-09-30 02:00:00,10.1,0.0,0
2024-09-30 03:00:00,10.6,0.0,0
2024-09-30 04:00:00,10.7,0.0,0
2024-09-30 05:00:00,10.9,0.0,0
2024-09-30 06:00:00,11.2,0.0,0
2024-09-30 07:00:00,11.4,0.0,0
2024-09-30 08:00:00,11.8,0.0,0
2024-09-30 09:00:00,12.5,0.0,0
2024-09-30 10:00:00,12.7,18.07,0
2024-09-30 11:00:00,12.9,44.72,0
2024-09-30 12:00:00,12.4,34.78,0
2024-09-30 13:00:00,12.5,47.07,0
2024-09-30 14:00:00,11.9,59.75,0
2024-09-30 15:00:00,11.4,43.07,0
2024-09-30 16:00:00,10.5,47.18,0
2024-09-30 17:00:00,9.6,62.89,0
2024-09-30 18:00:00,9.7,48.67,0
2024-09-30 19:00:00,8.6,36.79,0
2024-09-30 20:00:00,8.4,61.43,0
2024-09-30 21:00:00,9.2,30.3,0
2024-09-30 22:00:00,8.9,0.0,0
2024-09-30 23:00:00,8.5,0.0,0
2024-10-01 00:00:00,8.2,0.0,0
2024-10-01 01:00:00,7.9,0.0,0
2024-10-01 02:00:00,7.7,0.0,0
2024-10-01 03:00:00,7.3,0.0,0
2024-10-01 04:00:00,8.0,0.0,0
2024-10-01 05:00:00,8.7,0.0,0
2024-10-01 06:00:00,8.3,0.0,0
2024-10-01 07:00:00,11.1,0.0,0
2024-10-01 08:00:00,12.8,0.0,0
2024-10-01 09:00:00,13.2,0.0,0
2024-10-01 10:00:00,14.3,34.31,0
2024-10-01 11:00:00,15.3,27.4,0
2024-10-01 12:00:00,16.7,26.2,0
2024-10-01 13:00:00,15.6,42.69,0
2024-10-01 14:00:00,14.8,42.84,0
2024-10-01 15:00:00,15.2,33.22,0
2024-10-01 16:00:00,14.2,59.7,0
2024-10-01 17:00:00,13.2,43.78,0
2024-10-01 18:00:00,11.6,31.6,0
2024-10-01 19:00:00,11.8,63.28,0
2024-10-01 20:00:00,11.3,39.96,0
2024-10-01 21:00:00,8.7,28.92,0
2024-10-01 22:00:00,8.4,0.0,0
2024-10-01 23:00:00,8.1,0.0,0
2024-10-02 00:00:00,7.0,0.0,0
2024-10-02 01:00:00,7.5,0.0,0
2024-10-02 02:00:00,7.2,0.0,0
2024-10-02 03:00:00,5.9,0.0,0
2024-10-02 04:00:00,7.8,0.0,0
2024-10-02 05:00:00,9.8,0.0,0
2024-10-02 06:00:00,10.9,0.0,0
2024-10-02 07:00:00,14.0,0.0,0
2024-10-02 08:00:00,16.2,0.0,0
2024-10-02 09:00:00,17.0,0.0,0
2024-10-02 10:00:00,17.7,31.82,0
2024-10-02 11:00:00,18.5,39.63,0
2024-10-02 12:00:00,19.5,27.74,0
2024-10-02 13:00:00,18.2,66.97,0
2024-10-02 14:00:00,17.3,57.67,0
2024-10-02 15:00:00,15.3,49.98,0
2024-10-02 16:00:00,13.9,60.9,0
2024-10-02 17:00:00,12.6,73.65,0
2024-10-02 18:00:00,10.0,40.61,0
2024-10-02 19:00:00,10.5,52.75,0
2024-10-02 20:00:00,9.9,21.22,0
2024-10-02 21:00:00,8.5,36.93,0
2024-10-02 22:00:00,8.1,0.0,0
2024-10-02 23:00:00,7.7,0.0,0
2024-10-03 00:00:00,6.3,0.0,0
2024-10-03 01:00:00,6.8,0.0,0
2024-10-03 02:00:00,6.3,0.0,0
2024-10-03 03:00:00,4.8,0.0,0
2024-10-03 04:00:00,7.6,0.0,0
2024-10-03 05:00:00,9.3,0.0,0
2024-10-03 06:00:00,11.6,0.0,0
2024-10-03 07:00:00,14.0,0.0,0
2024-10-03 08:00:00,16.8,0.0,0
2024-10-03 09:00:00,20.5,0.0,0
2024-10-03 10:00:00,20.4,12.4,0
2024-10-03 11:00:00,21.2,26.06,0
2024-10-03 12:00:00,21.2,43.82,0
2024-10-03 13:00:00,20.3,31.88,0
2024-10-03 14:00:00,18.7,46.03,0
2024-10-03 15:00:00,15.2,49.59,0
2024-10-03 16:00:00,13.4,39.01,0
2024-10-03 17:00:00,11.6,72.97,0
2024-10-03 18:00:00,10.6,46.47,0
2024-10-03 19:00:00,9.4,48.31,0
2024-10-03 20:00:00,9.0,35.22,0
2024-10-03 21:00:00,9.8,52.98,0
2024-10-03 22:00:00,9.6,0.0,0
2024-10-03 23:00:00,9.4,0.0,0
2024-10-04 00:00:00,10.1,0.0,0
2024-10-04 01:00:00,9.0,0.0,0
2024-10-04 02:00:00,8.7,0.0,0
2024-10-04 03:00:00,10.0,0.0,0
2024-10-04 04:00:00,10.8,0.0,0
2024-10-04 05:00:00,11.7,0.0,0
2024-10-04 06:00:00,13.4,0.0,0
2024-10-04 07:00:00,13.0,0.0,0
2024-10-04 08:00:00,13.5,0.0,0
2024-10-04 09:00:00,13.1,0.0,0
2024-10-04 10:00:00,12.8,23.89,0
2024-10-04 11:00:00,12.6,37.99,0
2024-10-04 12:00:00,12.3,48.33,0
2024-10-04 13:00:00,12.1,43.7,0
2024-10-04 14:00:00,11.9,58.64,0
2024-10-04 15:00:00,11.7,27.92,0
2024-10-04 16:00:00,11.7,47.8,0
2024-10-04 17:00:00,11.7,50.76,0
2024-10-04 18:00:00,11.7,52.46,0
2024-10-04 19:00:00,11.5,57.85,0
2024-10-04 20:00:00,11.4,58.86,0
2024-10-04 21:00:00,11.7,52.03,0
2024-10-04 22:00:00,11.5,0.0,0
2024-10-04 23:00:00,11.3,0.0,0
2024-10-05 00:00:00,10.9,0.0,1
2024-10-05 01:00:00,10.9,0.0,1
2024-10-05 02:00:00,10.6,0.0,1
2024-10-05 03:00:00,9.8,0.0,1
2024-10-05 04:00:00,10.1,0.0,1
2024-10-05 05:00:00,10.4,0.0,1
2024-10-05 06:00:00,10.5,0.0,1
2024-10-05 07:00:00,11.1,0.0,1
2024-10-05 08:00:00,11.5,0.0,1
2024-10-05 09:00:00,11.2,0.0,1
2024-10-05 10:00:00,11.3,41.65,1
2024-10-05 11:00:00,11.5,51.24,1
2024-10-05 12:00:00,12.0,69.16,1
2024-10-05 13:00:00,11.2,87.68,1
2024-10-05 14:00:00,10.7,92.59,1
2024-10-05 15:00:00,11.4,100.0,1
2024-10-05 16:00:00,9.8,97.45,1
2024-10-05 17:00:00,9.3,100.0,1
2024-10-05 18:00:00,9.6,100.0,1
2024-10-05 19:00:00,8.3,84.97,1
2024-10-05 20:00:00,7.8,72.37,1
2024-10-05 21:00:00,9.5,62.16,1
2024-10-05 22:00:00,6.9,0.0,1
2024-10-05 23:00:00,6.4,0.0,1
2024-10-06 00:00:00,6.9,0.0,1
2024-10-06 01:00:00,5.6,0.0,1
2024-10-06 02:00:00,5.3,0.0,1
2024-10-06 03:00:00,7.5,0.0,1
2024-10-06 04:00:00,7.8,0.0,1
2024-10-06 05:00:00,8.2,0.0,1
2024-10-06 06:00:00,7.5,0.0,1
2024-10-06 07:00:00,9.4,0.0,1
2024-10-06 08:00:00,10.2,0.0,1
2024-10-06 09:00:00,10.2,0.0,1
2024-10-06 10:00:00,10.5,24.62,1
2024-10-06 11:00:00,10.8,46.32,1
2024-10-06 12:00:00,11.4,83.62,1
2024-10-06 13:00:00,10.5,77.6,1
2024-10-06 14:00:00,10.0,100.0,1
2024-10-06 15:00:00,10.4,100.0,1
2024-10-06 16:00:00,10.2,100.0,1
2024-10-06 17:00:00,9.9,100.0,1
2024-10-06 18:00:00,8.2,72.37,1
2024-10-06 19:00:00,9.7,85.11,1
2024-10-06 20:00:00,9.7,67.98,1
2024-10-06 21:00:00,9.0,39.44,1
2024-10-06 22:00:00,9.3,0.0,1
2024-10-06 23:00:00,9.7,0.0,1
2024-10-07 00:00:00,9.8,0.0,0
2024-10-07 01:00:00,10.3,0.0,0
2024-10-07 02:00:00,10.5,0.0,0
2024-10-07 03:00:00,10.6,0.0,0
2024-10-07 04:00:00,11.2,0.0,0
2024-10-07 05:00:00,11.9,0.0,0
2024-10-07 06:00:00,11.9,0.0,0
2024-10-07 07:00:00,13.5,0.0,0
2024-10-07 08:00:00,14.6,0.0,0
2024-10-07 09:00:00,14.3,0.0,0
2024-10-07 10:00:00,15.2,36.81,0
2024-10-07 11:00:00,16.0,21.16,0
2024-10-07 12:00:00,16.1,36.47,0
2024-10-07 13:00:00,16.2,33.2,0
2024-10-07 14:00:00,15.6,51.15,0
2024-10-07 15:00:00,15.5,50.1,0
2024-10-07 16:00:00,15.0,53.12,0
2024-10-07 17:00:00,14.5,53.32,0
2024-10-07 18:00:00,14.7,79.35,0
2024-10-07 19:00:00,13.7,39.72,0
2024-10-07 20:00:00,13.3,22.89,0
2024-10-07 21:00:00,14.4,31.07,0
2024-10-07 22:00:00,14.1,0.0,0
2024-10-07 23:00:00,13.8,0.0,0
2024-10-08 00:00:00,13.5,0.0,0
2024-10-08 01:00:00,13.3,0.0,0
2024-10-08 02:00:00,13.1,0.0,0
2024-10-08 03:00:00,13.1,0.0,0
2024-10-08 04:00:00,12.9,0.0,0
2024-10-08 05:00:00,12.7,0.0,0
2024-10-08 06:00:00,12.7,0.0,0
2024-10-08 07:00:00,12.3,0.0,0
2024-10-08 08:00:00,12.1,0.0,0
2024-10-08 09:00:00,12.8,0.0,0
2024-10-08 10:00:00,12.1,0.58,0
2024-10-08 11:00:00,12.1,6.15,0
2024-10-08 12:00:00,12.7,38.46,0
2024-10-08 13:00:00,11.9,44.92,0
2024-10-08 14:00:00,11.7,65.64,0
2024-10-08 15:00:00,12.6,46.58,0
2024-10-08 16:00:00,12.4,53.2,0
2024-10-08 17:00:00,12.2,48.05,0
2024-10-08 18:00:00,11.6,52.97,0
2024-10-08 19:00:00,11.6,66.67,0
2024-10-08 20:00:00,11.1,23.76,0
2024-10-08 21:00:00,10.7,39.14,0
2024-10-08 22:00:00,10.5,0.0,0
2024-10-08 23:00:00,10.3,0.0,0
2024-10-09 00:00:00,9.5,0.0,0
2024-10-09 01:00:00,9.9,0.0,0
2024-10-09 02:00:00,9.6,0.0,0
2024-10-09 03:00:00,7.1,0.0,0
2024-10-09 04:00:00,7.2,0.0,0
2024-10-09 05:00:00,7.3,0.0,0
2024-10-09 06:00:00,6.6,0.0,0
2024-10-09 07:00:00,7.5,0.0,0
2024-10-09 08:00:00,7.5,0.0,0
2024-10-09 09:00:00,6.6,0.0,0
2024-10-09 10:00:00,6.8,33.24,0
2024-10-09 11:00:00,7.0,28.36,0
2024-10-09 12:00:00,6.3,52.02,0
2024-10-09 13:00:00,7.0,45.09,0
2024-10-09 14:00:00,6.8,50.58,0
2024-10-09 15:00:00,5.8,47.34,0
2024-10-09 16:00:00,5.7,56.84,0
2024-10-09 17:00:00,5.7,45.79,0
2024-10-09 18:00:00,5.8,64.76,0
2024-10-09 19:00:00,5.7,43.68,0
2024-10-09 20:00:00,5.7,34.01,0
2024-10-09 21:00:00,5.4,41.87,0
2024-10-09 22:00:00,5.4,0.0,0
2024-10-09 23:00:00,5.5,0.0,0
2024-10-10 00:00:00,5.4,0.0,0
2024-10-10 01:00:00,5.6,0.0,0
2024-10-10 02:00:00,5.7,0.0,0
2024-10-10 03:00:00,5.5,0.0,0
2024-10-10 04:00:00,5.8,0.0,0
2024-10-10 05:00:00,6.0,0.0,0
2024-10-10 06:00:00,5.8,0.0,0
2024-10-10 07:00:00,7.1,0.0,0
2024-10-10 08:00:00,8.0,0.0,0
2024-10-10 09:00:00,6.9,0.0,0
2024-10-10 10:00:00,7.5,0.0,0
2024-10-10 11:00:00,8.2,46.73,0
2024-10-10 12:00:00,8.4,31.36,0
2024-10-10 13:00:00,8.9,43.73,0
2024-10-10 14:00:00,9.1,40.9,0
2024-10-10 15:00:00,8.4,56.95,0
2024-10-10 16:00:00,8.3,46.24,0
2024-10-10 17:00:00,8.3,41.95,0
2024-10-10 18:00:00,8.4,59.42,0
2024-10-10 19:00:00,8.3,40.66,0
2024-10-10 20:00:00,8.4,36.63,0
2024-10-10 21:00:00,8.6,13.93,0
2024-10-10 22:00:00,8.4,0.0,0
2024-10-10 23:00:00,8.4,0.0,0
2024-10-11 00:00:00,9.0,0.0,0
2024-10-11 01:00:00,8.3,0.0,0
2024-10-11 02:00:00,8.3,0.0,0
2024-10-11 03:00:00,9.2,0.0,0
2024-10-11 04:00:00,9.4,0.0,0
2024-10-11 05:00:00,9.6,0.0,0
2024-10-11 06:00:00,10.4,0.0,0
2024-10-11 07:00:00,10.8,0.0,0
2024-10-11 08:00:00,11.7,0.0,0
2024-10-11 09:00:00,11.3,0.0,0
2024-10-11 10:00:00,12.0,10.04,0
2024-10-11 11:00:00,12.8,34.88,0
2024-10-11 12:00:00,11.8,38.27,0
2024-10-11 13:00:00,13.1,45.64,0
2024-10-11 14:00:00,12.7,54.42,0
2024-10-11 15:00:00,11.7,47.49,0
2024-10-11 16:00:00,11.4,43.48,0
2024-10-11 17:00:00,11.1,61.09,0
2024-10-11 18:00:00,9.7,68.86,0
2024-10-11 19:00:00,10.6,48.23,0
2024-10-11 20:00:00,10.3,64.28,0
2024-10-11 21:00:00,9.6,27.3,0
2024-10-11 22:00:00,9.5,0.0,0
2024-10-11 23:00:00,9.4,0.0,0
2024-10-12 00:00:00,9.0,0.0,1
2024-10-12 01:00:00,9.3,0.0,1
2024-10-12 02:00:00,9.2,0.0,1
2024-10-12 03:00:00,8.6,0.0,1
2024-10-12 04:00:00,8.8,0.0,1
2024-10-12 05:00:00,9.0,0.0,1
2024-10-12 06:00:00,9.2,0.0,1
2024-10-12 07:00:00,9.9,0.0,1
2024-10-12 08:00:00,10.6,0.0,1
2024-10-12 09:00:00,12.2,0.0,1
2024-10-12 10:00:00,12.7,23.3,1
2024-10-12 11:00:00,13.1,44.2,1
2024-10-12 12:00:00,12.8,69.32,1
2024-10-12 13:00:00,13.1,68.99,1
2024-10-12 14:00:00,12.6,97.97,1
2024-10-12 15:00:00,10.7,100.0,1
2024-10-12 16:00:00,10.4,100.0,1
2024-10-12 17:00:00,10.0,100.0,1
2024-10-12 18:00:00,9.1,100.0,1
2024-10-12 19:00:00,9.3,100.0,1
2024-10-12 20:00:00,9.0,66.49,1
2024-10-12 21:00:00,7.6,75.96,1
2024-10-12 22:00:00,7.2,0.0,1
2024-10-12 23:00:00,6.9,0.0,1
2024-10-13 00:00:00,6.3,0.0,1
2024-10-13 01:00:00,6.2,0.0,1
2024-10-13 02:00:00,5.8,0.0,1
2024-10-13 03:00:00,3.4,0.0,1
2024-10-13 04:00:00,3.8,0.0,1
2024-10-13 05:00:00,4.1,0.0,1
2024-10-13 06:00:00,3.7,0.0,1
2024-10-13 07:00:00,5.1,0.0,1
2024-10-13 08:00:00,5.6,0.0,1
2024-10-13 09:00:00,6.2,0.0,1
2024-10-13 10:00:00,6.6,15.28,1
2024-10-13 11:00:00,6.9,37.01,1
2024-10-13 12:00:00,7.5,74.51,1
2024-10-13 13:00:00,7.1,73.17,1
2024-10-13 14:00:00,7.0,94.74,1
2024-10-13 15:00:00,6.7,87.23,1
2024-10-13 16:00:00,6.6,100.0,1
2024-10-13 17:00:00,6.4,100.0,1
2024-10-13 18:00:00,6.3,84.71,1
2024-10-13 19:00:00,6.0,78.61,1
2024-10-13 20:00:00,5.7,59.3,1
2024-10-13 21:00:00,6.4,32.1,1
2024-10-13 22:00:00,6.1,0.0,1
2024-10-13 23:00:00,5.8,0.0,1
2024-10-14 00:00:00,5.5,0.0,0
2024-10-14 01:00:00,5.0,0.0,0
2024-10-14 02:00:00,4.6,0.0,0
2024-10-14 03:00:00,3.9,0.0,0
2024-10-14 04:00:00,3.7,0.0,0
2024-10-14 05:00:00,3.4,0.0,0
2024-10-14 06:00:00,2.4,0.0,0
2024-10-14 07:00:00,2.7,0.0,0
2024-10-14 08:00:00,2.2,0.0,0
2024-10-14 09:00:00,0.9,0.0,0
2024-10-14 10:00:00,0.8,19.59,0
2024-10-14 11:00:00,0.8,15.25,0
2024-10-14 12:00:00,0.8,44.47,0
2024-10-14 13:00:00,0.6,40.55,0
2024-10-14 14:00:00,0.5,49.22,0
2024-10-14 15:00:00,0.6,40.34,0
2024-10-14 16:00:00,0.6,41.33,0
2024-10-14 17:00:00,0.6,52.88,0
2024-10-14 18:00:00,1.2,38.36,0
2024-10-14 19:00:00,0.7,46.42,0
2024-10-14 20:00:00,0.8,31.4,0
2024-10-14 21:00:00,0.5,26.09,0
2024-10-14 22:00:00,0.8,0.0,0
2024-10-14 23:00:00,1.1,0.0,0
2024-10-15 00:00:00,1.5,0.0,0
2024-10-15 01:00:00,1.7,0.0,0
2024-10-15 02:00:00,2.0,0.0,0
2024-10-15 03:00:00,2.1,0.0,0
2024-10-15 04:00:00,2.6,0.0,0
2024-10-15 05:00:00,3.1,0.0,0
2024-10-15 06:00:00,3.3,0.0,0
2024-10-15 07:00:00,4.8,0.0,0
2024-10-15 08:00:00,5.8,0.0,0
2024-10-15 09:00:00,5.3,0.0,0
2024-10-15 10:00:00,5.8,24.32,0
2024-10-15 11:00:00,6.3,22.83,0
2024-10-15 12:00:00,6.0,14.68,0
2024-10-15 13:00:00,6.7,26.78,0
2024-10-15 14:00:00,6.5,45.21,0
2024-10-15 15:00:00,6.8,33.69,0
2024-10-15 16:00:00,6.8,44.33,0
2024-10-15 17:00:00,6.9,39.25,0
2024-10-15 18:00:00,7.3,42.18,0
2024-10-15 19:00:00,6.8,58.53,0
2024-10-15 20:00:00,6.7,47.47,0
2024-10-15 21:00:00,7.4,34.9,0
2024-10-15 22:00:00,6.5,0.0,0
2024-10-15 23:00:00,6.4,0.0,0
2024-10-16 00:00:00,7.3,0.0,0
2024-10-16 01:00:00,6.3,0.0,0
2024-10-16 02:00:00,6.2,0.0,0
2024-10-16 03:00:00,7.0,0.0,0
2024-10-16 04:00:00,6.2,0.0,0
2024-10-16 05:00:00,6.2,0.0,0
2024-10-16 06:00:00,6.6,0.0,0
2024-10-16 07:00:00,6.1,0.0,0
2024-10-16 08:00:00,6.1,0.0,0
2024-10-16 09:00:00,6.8,0.0,0
2024-10-16 10:00:00,6.7,6.61,0
2024-10-16 11:00:00,6.6,38.98,0
2024-10-16 12:00:00,6.8,36.32,0
2024-10-16 13:00:00,6.2,52.03,0
2024-10-16 14:00:00,5.9,36.68,0
2024-10-16 15:00:00,5.8,61.71,0
2024-10-16 16:00:00,5.6,35.35,0
2024-10-16 17:00:00,5.4,43.32,0
2024-10-16 18:00:00,5.3,45.02,0
2024-10-16 19:00:00,4.7,37.46,0
2024-10-16 20:00:00,4.2,45.95,0
2024-10-16 21:00:00,4.4,53.06,0
2024-10-16 22:00:00,3.9,0.0,0
2024-10-16 23:00:00,3.4,0.0,0
2024-10-17 00:00:00,2.3,0.0,0
2024-10-17 01:00:00,2.5,0.0,0
2024-10-17 02:00:00,2.1,0.0,0
2024-10-17 03:00:00,0.3,0.0,0
2024-10-17 04:00:00,1.0,0.0,0
2024-10-17 05:00:00,1.6,0.0,0
2024-10-17 06:00:00,1.8,0.0,0
2024-10-17 07:00:00,3.5,0.0,0
2024-10-17 08:00:00,4.8,0.0,0
2024-10-17 09:00:00,6.6,0.0,0
2024-10-17 10:00:00,6.9,9.34,0
2024-10-17 11:00:00,7.2,29.48,0
2024-10-17 12:00:00,6.9,59.12,0
2024-10-17 13:00:00,6.8,56.64,0
2024-10-17 14:00:00,6.1,63.49,0
2024-10-17 15:00:00,5.9,50.24,0
2024-10-17 16:00:00,5.4,53.21,0
2024-10-17 17:00:00,4.8,65.02,0
2024-10-17 18:00:00,4.0,70.6,0
2024-10-17 19:00:00,3.7,35.48,0
2024-10-17 20:00:00,3.0,31.85,0
2024-10-17 21:00:00,2.2,48.09,0
2024-10-17 22:00:00,1.8,0.0,0
2024-10-17 23:00:00,1.4,0.0,0
2024-10-18 00:00:00,-0.9,0.0,0
2024-10-18 01:00:00,0.8,0.0,0
2024-10-18 02:00:00,0.5,0.0,0
2024-10-18 03:00:00,-1.9,0.0,0
2024-10-18 04:00:00,-0.7,0.0,0
2024-10-18 05:00:00,0.6,0.0,0
2024-10-18 06:00:00,0.1,0.0,0
2024-10-18 07:00:00,3.7,0.0,0
2024-10-18 08:00:00,5.7,0.0,0
2024-10-18 09:00:00,5.5,0.0,0
2024-10-18 10:00:00,6.1,18.69,0
2024-10-18 11:00:00,6.8,32.02,0
2024-10-18 12:00:00,6.6,47.69,0
2024-10-18 13:00:00,6.5,44.73,0
2024-10-18 14:00:00,5.6,49.95,0
2024-10-18 15:00:00,5.9,58.99,0
2024-10-18 16:00:00,3.8,62.85,0
2024-10-18 17:00:00,2.8,42.22,0
2024-10-18 18:00:00,4.9,72.15,0
2024-10-18 19:00:00,1.4,57.66,0
2024-10-18 20:00:00,1.0,62.07,0
2024-10-18 21:00:00,3.6,52.77,0
2024-10-18 22:00:00,2.9,0.0,0
2024-10-18 23:00:00,2.2,0.0,0
2024-10-19 00:00:00,-0.1,0.0,1
2024-10-19 01:00:00,1.1,0.0,1
2024-10-19 02:00:00,0.6,0.0,1
2024-10-19 03:00:00,0.6,0.0,1
2024-10-19 04:00:00,1.2,0.0,1
2024-10-19 05:00:00,1.7,0.0,1
2024-10-19 06:00:00,3.4,0.0,1
2024-10-19 07:00:00,3.7,0.0,1
2024-10-19 08:00:00,5.2,0.0,1
2024-10-19 09:00:00,6.7,0.0,1
2024-10-19 10:00:00,7.2,47.4,1
2024-10-19 11:00:00,7.7,52.3,1
2024-10-19 12:00:00,8.6,89.49,1
2024-10-19 13:00:00,7.6,70.0,1
2024-10-19 14:00:00,6.9,92.18,1
2024-10-19 15:00:00,8.1,100.0,1
2024-10-19 16:00:00,7.6,100.0,1
2024-10-19 17:00:00,7.1,100.0,1
2024-10-19 18:00:00,6.6,100.0,1
2024-10-19 19:00:00,6.0,80.73,1
2024-10-19 20:00:00,5.4,63.18,1
2024-10-19 21:00:00,5.1,60.73,1
2024-10-19 22:00:00,4.8,0.0,1
2024-10-19 23:00:00,4.5,0.0,1
2024-10-20 00:00:00,2.9,0.0,1
2024-10-20 01:00:00,4.0,0.0,1
2024-10-20 02:00:00,3.8,0.0,1
2024-10-20 03:00:00,3.2,0.0,1
2024-10-20 04:00:00,3.9,0.0,1
2024-10-20 05:00:00,4.5,0.0,1
2024-10-20 06:00:00,5.1,0.0,1
2024-10-20 07:00:00,6.7,0.0,1
2024-10-20 08:00:00,8.1,0.0,1
2024-10-20 09:00:00,10.2,0.0,1
2024-10-20 10:00:00,10.7,33.36,1
2024-10-20 11:00:00,11.2,30.78,1
2024-10-20 12:00:00,12.5,76.98,1
2024-10-20 13:00:00,10.7,74.95,1
2024-10-20 14:00:00,9.7,97.87,1
2024-10-20 15:00:00,10.8,100.0,1
2024-10-20 16:00:00,10.2,96.53,1
2024-10-20 17:00:00,9.5,91.97,1
2024-10-20 18:00:00,6.6,100.0,1
2024-10-20 19:00:00,8.1,84.49,1
2024-10-20 20:00:00,7.3,68.0,1
2024-10-20 21:00:00,8.0,43.5,1
2024-10-20 22:00:00,7.4,0.0,1
2024-10-20 23:00:00,6.8,0.0,1
2024-10-21 00:00:00,7.9,0.0,0
2024-10-21 01:00:00,5.5,0.0,0
2024-10-21 02:00:00,4.7,0.0,0
2024-10-21 03:00:00,4.1,0.0,0
2024-10-21 04:00:00,4.5,0.0,0
2024-10-21 05:00:00,5.0,0.0,0
2024-10-21 06:00:00,6.5,0.0,0
2024-10-21 07:00:00,7.3,0.0,0
2024-10-21 08:00:00,9.0,0.0,0
2024-10-21 09:00:00,11.7,0.0,0
2024-10-21 10:00:00,12.3,16.16,0
2024-10-21 11:00:00,12.9,27.94,0
2024-10-21 12:00:00,13.1,51.06,0
2024-10-21 13:00:00,12.2,19.19,0
2024-10-21 14:00:00,10.9,57.06,0
2024-10-21 15:00:00,8.3,35.63,0
2024-10-21 16:00:00,7.5,31.28,0
2024-10-21 17:00:00,6.8,61.8,0
2024-10-21 18:00:00,5.6,57.32,0
2024-10-21 19:00:00,6.1,62.55,0
2024-10-21 20:00:00,6.1,48.01,0
2024-10-21 21:00:00,8.0,55.6,0
2024-10-21 22:00:00,7.8,0.0,0
2024-10-21 23:00:00,7.6,0.0,0
2024-10-22 00:00:00,8.1,0.0,0
2024-10-22 01:00:00,7.0,0.0,0
2024-10-22 02:00:00,6.6,0.0,0
2024-10-22 03:00:00,6.9,0.0,0
2024-10-22 04:00:00,7.3,0.0,0
2024-10-22 05:00:00,7.7,0.0,0
2024-10-22 06:00:00,7.0,0.0,0
2024-10-22 07:00:00,9.0,0.0,0
2024-10-22 08:00:00,9.9,0.0,0
2024-10-22 09:00:00,9.6,0.0,0
2024-10-22 10:00:00,10.2,15.23,0
2024-10-22 11:00:00,10.8,46.77,0
2024-10-22 12:00:00,10.5,20.39,0
2024-10-22 13:00:00,10.8,51.91,0
2024-10-22 14:00:00,10.1,51.75,0
2024-10-22 15:00:00,8.7,27.84,0
2024-10-22 16:00:00,8.5,72.11,0
2024-10-22 17:00:00,8.4,49.36,0
2024-10-22 18:00:00,7.8,41.23,0
2024-10-22 19:00:00,8.3,35.93,0
2024-10-22 20:00:00,8.4,42.8,0
2024-10-22 21:00:00,7.2,33.73,0
2024-10-22 22:00:00,7.4,0.0,0
2024-10-22 23:00:00,7.6,0.0,0
2024-10-23 00:00:00,8.5,0.0,0
2024-10-23 01:00:00,7.9,0.0,0
2024-10-23 02:00:00,8.0,0.0,0
2024-10-23 03:00:00,8.7,0.0,0
2024-10-23 04:00:00,8.9,0.0,0
2024-10-23 05:00:00,9.0,0.0,0
2024-10-23 06:00:00,9.7,0.0,0
2024-10-23 07:00:00,9.3,0.0,0
2024-10-23 08:00:00,9.5,0.0,0
2024-10-23 09:00:00,9.8,0.0,0
2024-10-23 10:00:00,10.1,35.61,0
2024-10-23 11:00:00,10.3,25.67,0
2024-10-23 12:00:00,11.3,57.53,0
2024-10-23 13:00:00,10.2,41.35,0
2024-10-23 14:00:00,9.9,41.6,0
2024-10-23 15:00:00,9.7,56.87,0
2024-10-23 16:00:00,9.4,45.64,0
2024-10-23 17:00:00,9.2,41.59,0
2024-10-23 18:00:00,8.2,50.22,0
2024-10-23 19:00:00,8.6,54.55,0
2024-10-23 20:00:00,8.3,58.42,0
2024-10-23 21:00:00,8.4,15.66,0
2024-10-23 22:00:00,8.1,0.0,0
2024-10-23 23:00:00,7.8,0.0,0
